Customer_ID,Customer_Type,Age_Group,Gender,Area,Total_Previous_Orders,Avg_Previous_Order_Value
C00502,Returning,36-45,Unknown,Begumpet,14,436.71
C00503,Returning,46-55,Male,Gachibowli,23,457.03
C00504,Returning,36-45,Male,Madhapur,3,495.69
C00505,Returning,36-45,Female,Kukatpally,22,434.97
C00506,Returning,26-35,Male,Gachibowli,13,522.76
C00507,Returning,26-35,Female,Kukatpally,2,312.17
C00508,Returning,26-35,Male,Manikonda,3,482.77
C00509,New,26-35,Male,Ameerpet,0,0.0
C00510,Returning,26-35,Female,Manikonda,39,556.48
C00511,Returning,26-35,Female,Manikonda,12,544.08
C00512,Returning,26-35,Male,Kondapur,12,392.96
C00513,New,26-35,Female,Kukatpally,0,0.0
C00514,Returning,26-35,Female,Ameerpet,34,415.7
C00515,Returning,18-25,Male,Kukatpally,2,489.24
C00516,Returning,26-35,Male,Begumpet,10,227.11
C00517,New,18-25,Female,Hitech City,0,0.0
C00518,Returning,26-35,Female,Hitech City,38,537.93
C00519,Returning,18-25,Female,Begumpet,25,391.46
C00520,Returning,36-45,Female,Manikonda,20,255.67
C00521,Returning,26-35,Female,Kondapur,36,136.62
C00522,Returning,18-25,Male,Kondapur,33,362.19
C00523,Returning,36-45,Female,Mehdipatnam,38,195.86
C00524,Returning,26-35,Male,Kukatpally,24,434.13
C00525,Returning,36-45,Male,Begumpet,11,407.57
C00526,Returning,26-35,Male,Banjara Hills,30,650.69
C00527,New,26-35,Male,Hitech City,0,0.0
C00528,Returning,26-35,Male,Jubilee Hills,3,498.06
C00529,Returning,18-25,Male,Hitech City,35,265.65
C00530,Returning,56+,Unknown,Banjara Hills,4,286.47
C00531,Returning,18-25,Female,Mehdipatnam,28,390.79
C00532,New,46-55,Female,Begumpet,0,0.0
C00533,Returning,36-45,Female,Mehdipatnam,8,647.44
C00534,Returning,36-45,Male,Kukatpally,35,409.9
C00535,Returning,18-25,Male,Jubilee Hills,25,321.45
C00536,New,46-55,Female,Kondapur,0,0.0
C00537,New,26-35,Female,Jubilee Hills,0,0.0
C00538,Returning,26-35,Male,Secunderabad,28,368.93
C00539,Returning,18-25,Male,Kukatpally,32,389.51
C00540,Returning,18-25,Male,Gachibowli,24,317.61
C00541,Returning,46-55,Female,Banjara Hills,12,492.17
C00542,Returning,56+,Male,Gachibowli,2,566.52
C00543,Returning,26-35,Female,Begumpet,20,252.52
C00544,Returning,36-45,Female,Jubilee Hills,37,353.9
C00545,Returning,36-45,Female,Kondapur,13,367.48
C00546,Returning,26-35,Female,Jubilee Hills,26,238.2
C00547,Returning,26-35,Female,Ameerpet,27,248.33
C00548,Returning,26-35,Male,Ameerpet,25,367.73
C00549,Returning,26-35,Female,Kukatpally,16,300.64
C00550,New,36-45,Male,Ameerpet,0,0.0
C00551,Returning,26-35,Female,Secunderabad,15,517.64
C00552,Returning,26-35,Male,Secunderabad,10,437.57
C00553,New,18-25,Male,Manikonda,0,0.0
C00554,New,56+,Unknown,Secunderabad,0,0.0
C00555,New,18-25,Male,Manikonda,0,0.0
C00556,Returning,36-45,Male,Secunderabad,27,462.82
C00557,Returning,36-45,Male,Secunderabad,11,485.8
C00558,New,26-35,Unknown,Banjara Hills,0,0.0
C00559,New,56+,Male,Gachibowli,0,0.0
C00560,New,18-25,Male,Manikonda,0,0.0
C00561,Returning,26-35,Unknown,Secunderabad,2,266.59
C00562,New,26-35,Female,Banjara Hills,0,0.0
C00563,Returning,36-45,Male,Begumpet,16,359.94
C00564,New,26-35,Male,Jubilee Hills,0,0.0
C00565,Returning,36-45,Unknown,Hitech City,28,518.96
C00566,Returning,46-55,Male,Mehdipatnam,25,461.39
C00567,New,18-25,Female,Mehdipatnam,0,0.0
C00568,Returning,26-35,Male,Banjara Hills,7,353.81
C00569,Returning,26-35,Male,Begumpet,15,599.64
C00570,Returning,36-45,Unknown,Secunderabad,36,473.38
C00571,Returning,26-35,Unknown,Kondapur,24,535.93
C00572,New,26-35,Male,Begumpet,0,0.0
C00573,Returning,18-25,Female,Kukatpally,3,373.99
C00574,Returning,26-35,Male,Kondapur,9,574.26
C00575,Returning,26-35,Female,Ameerpet,12,409.87
C00576,New,26-35,Female,Mehdipatnam,0,0.0
C00577,Returning,26-35,Male,Ameerpet,12,600.25
C00578,Returning,36-45,Female,Kukatpally,23,558.36
C00579,Returning,26-35,Male,Banjara Hills,35,442.11
C00580,New,46-55,Male,Hitech City,0,0.0
C00581,Returning,26-35,Female,Jubilee Hills,13,226.94
C00582,Returning,26-35,Male,Ameerpet,32,405.31
C00583,New,26-35,Male,Gachibowli,0,0.0
C00584,Returning,46-55,Male,Ameerpet,26,598.22
C00585,New,26-35,Female,Hitech City,0,0.0
C00586,Returning,56+,Male,Gachibowli,5,353.72
C00587,Returning,18-25,Female,Ameerpet,13,432.1
C00588,Returning,56+,Male,Mehdipatnam,10,531.44
C00589,Returning,18-25,Female,Banjara Hills,16,479.36
C00590,Returning,46-55,Male,Jubilee Hills,32,447.41
C00591,Returning,18-25,Male,Begumpet,2,538.93
C00592,Returning,46-55,Male,Manikonda,32,657.57
C00593,Returning,36-45,Female,Madhapur,29,429.62
C00594,Returning,36-45,Male,Mehdipatnam,3,276.6
C00595,Returning,26-35,Male,Mehdipatnam,7,401.13
C00596,Returning,26-35,Unknown,Jubilee Hills,21,410.03
C00597,New,18-25,Male,Begumpet,0,0.0
C00598,Returning,18-25,Male,Secunderabad,28,502.14
C00599,Returning,36-45,Male,Jubilee Hills,8,506.33
C00600,Returning,26-35,Female,Madhapur,13,527.99
C00601,Returning,18-25,Unknown,Banjara Hills,22,474.59
C00602,Returning,18-25,Male,Mehdipatnam,3,447.68
C00603,Returning,18-25,Female,Kukatpally,23,287.58
C00604,New,18-25,Male,Manikonda,0,0.0
C00605,New,26-35,Unknown,Secunderabad,0,0.0
C00606,New,46-55,Male,Hitech City,0,0.0
C00607,Returning,26-35,Female,Jubilee Hills,11,400.48
C00608,Returning,36-45,Male,Hitech City,29,410.28
C00609,Returning,18-25,Female,Mehdipatnam,6,480.62
C00610,Returning,36-45,Female,Secunderabad,9,378.73
C00611,Returning,46-55,Male,Gachibowli,28,547.87
C00612,Returning,56+,Male,Begumpet,33,545.33
C00613,Returning,36-45,Male,Mehdipatnam,31,298.09
C00614,Returning,26-35,Female,Hitech City,27,577.93
C00615,New,56+,Unknown,Kukatpally,0,0.0
C00616,Returning,18-25,Female,Ameerpet,12,325.32
C00617,Returning,36-45,Male,Kukatpally,1,376.2
C00618,New,36-45,Male,Madhapur,0,0.0
C00619,Returning,36-45,Female,Manikonda,20,457.39
C00620,Returning,26-35,Male,Ameerpet,7,564.74
C00621,New,18-25,Male,Madhapur,0,0.0
C00622,Returning,18-25,Unknown,Gachibowli,16,468.07
C00623,Returning,36-45,Male,Kondapur,7,487.49
C00624,Returning,26-35,Female,Ameerpet,15,496.92
C00625,Returning,46-55,Male,Jubilee Hills,3,495.05
C00626,New,18-25,Unknown,Jubilee Hills,0,0.0
C00627,Returning,36-45,Male,Begumpet,12,357.56
C00628,New,26-35,Unknown,Manikonda,0,0.0
C00629,Returning,26-35,Female,Madhapur,8,456.54
C00630,New,26-35,Female,Hitech City,0,0.0
C00631,Returning,26-35,Female,Hitech City,27,453.86
C00632,Returning,26-35,Male,Begumpet,20,383.01
C00633,New,18-25,Male,Mehdipatnam,0,0.0
C00634,Returning,18-25,Unknown,Kukatpally,38,490.62
C00635,Returning,56+,Male,Madhapur,21,543.98
C00636,Returning,26-35,Female,Hitech City,27,178.75
C00637,Returning,36-45,Female,Manikonda,35,257.0
C00638,Returning,36-45,Male,Jubilee Hills,38,213.22
C00639,Returning,26-35,Male,Gachibowli,15,349.47
C00640,Returning,46-55,Male,Mehdipatnam,33,332.31
C00641,Returning,26-35,Male,Secunderabad,25,439.67
C00642,Returning,18-25,Male,Banjara Hills,25,377.44
C00643,Returning,18-25,Male,Kukatpally,20,579.79
C00644,Returning,26-35,Female,Manikonda,28,338.78
C00645,Returning,18-25,Unknown,Banjara Hills,12,327.09
C00646,Returning,36-45,Male,Ameerpet,31,313.18
C00647,Returning,26-35,Male,Gachibowli,17,377.79
C00648,Returning,18-25,Male,Kukatpally,30,434.89
C00649,New,46-55,Male,Manikonda,0,0.0
C00650,Returning,36-45,Male,Ameerpet,35,300.38
C00651,Returning,26-35,Male,Hitech City,38,245.92
C00652,New,46-55,Female,Gachibowli,0,0.0
C00653,Returning,26-35,Female,Secunderabad,17,346.7
C00654,Returning,18-25,Female,Kondapur,15,292.83
C00655,Returning,36-45,Female,Kondapur,30,381.01
C00656,Returning,56+,Female,Jubilee Hills,10,455.45
C00657,Returning,18-25,Unknown,Madhapur,2,667.63
C00658,Returning,26-35,Male,Hitech City,36,615.38
C00659,Returning,18-25,Male,Hitech City,26,304.3
C00660,New,46-55,Male,Gachibowli,0,0.0
C00661,New,18-25,Female,Kukatpally,0,0.0
C00662,Returning,36-45,Female,Mehdipatnam,18,171.53
C00663,New,18-25,Female,Begumpet,0,0.0
C00664,New,36-45,Male,Manikonda,0,0.0
C00665,Returning,36-45,Female,Kondapur,22,395.09
C00666,New,36-45,Male,Manikonda,0,0.0
C00667,Returning,18-25,Female,Secunderabad,8,330.61
C00668,Returning,26-35,Female,Hitech City,39,351.47
C00669,Returning,18-25,Male,Secunderabad,35,331.77
C00670,Returning,18-25,Female,Secunderabad,27,594.93
C00671,Returning,18-25,Female,Gachibowli,32,174.84
C00672,New,18-25,Female,Gachibowli,0,0.0
C00673,New,46-55,Male,Begumpet,0,0.0
C00674,Returning,26-35,Female,Kondapur,25,472.85
C00675,Returning,26-35,Male,Ameerpet,32,144.2
C00676,Returning,26-35,Male,Secunderabad,21,436.38
C00677,New,18-25,Male,Kondapur,0,0.0
C00678,Returning,18-25,Unknown,Begumpet,30,341.88
C00679,Returning,36-45,Male,Manikonda,31,216.74
C00680,Returning,36-45,Male,Ameerpet,35,508.78
C00681,New,26-35,Unknown,Gachibowli,0,0.0
C00682,Returning,56+,Male,Manikonda,33,538.75
C00683,Returning,56+,Female,Gachibowli,12,376.61
C00684,Returning,36-45,Female,Kondapur,14,196.4
C00685,New,26-35,Female,Jubilee Hills,0,0.0
C00686,Returning,36-45,Male,Gachibowli,20,561.88
C00687,Returning,26-35,Female,Mehdipatnam,25,277.46
C00688,Returning,46-55,Male,Madhapur,37,530.3
C00689,Returning,26-35,Male,Kondapur,32,191.76
C00690,Returning,56+,Female,Mehdipatnam,20,255.71
C00691,Returning,18-25,Female,Manikonda,30,431.77
C00692,New,36-45,Unknown,Hitech City,0,0.0
C00693,Returning,26-35,Female,Mehdipatnam,32,507.5
C00694,New,36-45,Unknown,Hitech City,0,0.0
C00695,New,26-35,Male,Gachibowli,0,0.0
C00696,Returning,36-45,Male,Secunderabad,33,475.32
C00697,Returning,36-45,Male,Manikonda,9,612.73
C00698,Returning,36-45,Female,Gachibowli,3,478.86
C00699,Returning,56+,Female,Manikonda,2,576.93
C00700,Returning,18-25,Female,Jubilee Hills,1,592.82
C00701,Returning,46-55,Male,Mehdipatnam,23,285.67
C00702,Returning,26-35,Male,Mehdipatnam,4,686.87
C00703,Returning,36-45,Male,Jubilee Hills,37,562.65
C00704,Returning,36-45,Male,Kondapur,18,435.5
C00705,Returning,26-35,Male,Ameerpet,1,518.92
C00706,New,26-35,Female,Kondapur,0,0.0
C00707,Returning,56+,Male,Manikonda,32,445.89
C00708,Returning,26-35,Unknown,Jubilee Hills,38,293.97
C00709,New,46-55,Female,Banjara Hills,0,0.0
C00710,Returning,18-25,Male,Hitech City,39,376.57
C00711,Returning,26-35,Male,Hitech City,12,552.51
C00712,New,36-45,Male,Kondapur,0,0.0
C00713,Returning,26-35,Female,Gachibowli,34,468.64
C00714,Returning,18-25,Male,Mehdipatnam,33,404.2
C00715,Returning,36-45,Female,Manikonda,22,574.61
C00716,Returning,36-45,Male,Jubilee Hills,20,120.0
C00717,Returning,26-35,Male,Mehdipatnam,24,305.92
C00718,Returning,18-25,Female,Ameerpet,33,536.22
C00719,Returning,36-45,Female,Madhapur,22,367.47
C00720,Returning,36-45,Male,Secunderabad,15,498.2
C00721,New,36-45,Male,Kondapur,0,0.0
C00722,Returning,36-45,Male,Begumpet,31,517.86
C00723,Returning,26-35,Male,Kondapur,38,236.58
C00724,New,36-45,Female,Ameerpet,0,0.0
C00725,Returning,26-35,Female,Jubilee Hills,11,276.38
C00726,New,26-35,Female,Secunderabad,0,0.0
C00727,Returning,26-35,Female,Banjara Hills,8,547.11
C00728,Returning,36-45,Female,Ameerpet,13,389.25
C00729,New,56+,Female,Banjara Hills,0,0.0
C00730,Returning,26-35,Male,Jubilee Hills,10,394.13
C00731,New,26-35,Female,Kukatpally,0,0.0
C00732,Returning,36-45,Male,Kondapur,12,435.38
C00733,Returning,36-45,Female,Kukatpally,23,447.6
C00734,New,26-35,Male,Kukatpally,0,0.0
C00735,New,36-45,Female,Gachibowli,0,0.0
C00736,Returning,36-45,Female,Madhapur,20,505.16
C00737,Returning,36-45,Male,Begumpet,35,415.84
C00738,Returning,18-25,Female,Secunderabad,21,426.23
C00739,Returning,36-45,Female,Gachibowli,15,482.38
C00740,New,26-35,Female,Madhapur,0,0.0
C00741,Returning,46-55,Male,Gachibowli,17,373.2
C00742,Returning,26-35,Male,Ameerpet,33,348.22
C00743,Returning,36-45,Female,Kondapur,35,390.52
C00744,New,36-45,Male,Manikonda,0,0.0
C00745,Returning,18-25,Male,Mehdipatnam,29,364.5
C00746,Returning,18-25,Female,Hitech City,27,286.25
C00747,Returning,36-45,Male,Secunderabad,20,378.49
C00748,New,18-25,Male,Ameerpet,0,0.0
C00749,Returning,46-55,Male,Secunderabad,27,494.74
C00750,New,36-45,Male,Kukatpally,0,0.0
C00751,Returning,26-35,Male,Banjara Hills,27,369.46
C00752,Returning,36-45,Female,Gachibowli,18,651.35
C00753,Returning,18-25,Male,Mehdipatnam,9,475.16
C00754,New,36-45,Unknown,Banjara Hills,0,0.0
C00755,New,46-55,Male,Manikonda,0,0.0
C00756,Returning,18-25,Male,Mehdipatnam,13,374.92
C00757,New,46-55,Female,Secunderabad,0,0.0
C00758,New,26-35,Male,Gachibowli,0,0.0
C00759,New,26-35,Female,Mehdipatnam,0,0.0
C00760,Returning,46-55,Female,Manikonda,22,412.06
C00761,Returning,36-45,Female,Ameerpet,29,489.52
C00762,Returning,26-35,Unknown,Begumpet,3,512.32
C00763,Returning,56+,Male,Manikonda,20,355.19
C00764,New,18-25,Unknown,Secunderabad,0,0.0
C00765,Returning,36-45,Male,Gachibowli,10,409.83
C00766,Returning,26-35,Female,Manikonda,17,569.79
C00767,Returning,46-55,Male,Hitech City,33,198.95
C00768,Returning,18-25,Female,Gachibowli,1,521.47
C00769,Returning,26-35,Female,Mehdipatnam,39,457.3
C00770,Returning,26-35,Female,Ameerpet,11,589.09
C00771,Returning,18-25,Male,Banjara Hills,18,282.18
C00772,Returning,36-45,Male,Ameerpet,38,562.6
C00773,Returning,46-55,Female,Kondapur,14,313.5
C00774,Returning,46-55,Female,Kondapur,23,457.49
C00775,Returning,18-25,Male,Banjara Hills,10,372.11
C00776,New,26-35,Female,Kondapur,0,0.0
C00777,Returning,56+,Male,Jubilee Hills,4,413.38
C00778,Returning,18-25,Unknown,Banjara Hills,23,469.0
C00779,Returning,36-45,Unknown,Kukatpally,3,527.02
C00780,New,26-35,Male,Mehdipatnam,0,0.0
C00781,Returning,46-55,Female,Kondapur,15,276.75
C00782,Returning,26-35,Female,Ameerpet,6,507.98
C00783,New,46-55,Male,Hitech City,0,0.0
C00784,Returning,18-25,Female,Manikonda,16,549.8
C00785,Returning,26-35,Female,Begumpet,31,596.58
C00786,New,26-35,Female,Begumpet,0,0.0
C00787,Returning,18-25,Male,Ameerpet,38,399.85
C00788,New,26-35,Female,Begumpet,0,0.0
C00789,New,36-45,Male,Kukatpally,0,0.0
C00790,Returning,26-35,Male,Kukatpally,33,420.21
C00791,Returning,26-35,Male,Hitech City,35,510.78
C00792,New,26-35,Unknown,Hitech City,0,0.0
C00793,Returning,26-35,Male,Mehdipatnam,13,418.54
C00794,Returning,26-35,Male,Kondapur,6,649.48
C00795,New,46-55,Male,Ameerpet,0,0.0
C00796,Returning,46-55,Female,Jubilee Hills,6,418.35
C00797,Returning,26-35,Female,Kukatpally,12,354.18
C00798,Returning,26-35,Female,Ameerpet,24,366.84
C00799,Returning,26-35,Female,Jubilee Hills,22,387.15
C00800,Returning,26-35,Male,Begumpet,3,336.37
C00801,Returning,18-25,Male,Secunderabad,21,369.55
C00802,New,56+,Female,Jubilee Hills,0,0.0
C00803,Returning,26-35,Male,Gachibowli,15,435.15
C00804,Returning,18-25,Female,Hitech City,32,292.51
C00805,Returning,26-35,Female,Manikonda,6,484.2
C00806,Returning,46-55,Female,Ameerpet,30,320.69
C00807,Returning,26-35,Unknown,Secunderabad,21,477.95
C00808,Returning,26-35,Male,Jubilee Hills,27,430.61
C00809,Returning,56+,Female,Banjara Hills,28,184.54
C00810,Returning,36-45,Female,Gachibowli,1,293.75
C00811,Returning,26-35,Male,Jubilee Hills,22,539.06
C00812,Returning,18-25,Male,Manikonda,17,342.3
C00813,Returning,26-35,Male,Kukatpally,26,340.7
C00814,Returning,26-35,Female,Banjara Hills,10,368.13
C00815,Returning,46-55,Female,Jubilee Hills,17,435.79
C00816,Returning,26-35,Male,Begumpet,21,492.98
C00817,Returning,46-55,Female,Ameerpet,8,385.48
C00818,Returning,56+,Female,Kondapur,6,630.57
C00819,Returning,46-55,Male,Hitech City,34,351.47
C00820,Returning,26-35,Male,Jubilee Hills,6,364.48
C00821,New,26-35,Female,Banjara Hills,0,0.0
C00822,New,26-35,Female,Kukatpally,0,0.0
C00823,Returning,36-45,Female,Hitech City,34,602.79
C00824,Returning,46-55,Male,Gachibowli,35,712.5
C00825,Returning,36-45,Male,Banjara Hills,2,380.0
C00826,Returning,26-35,Unknown,Manikonda,4,401.22
C00827,Returning,36-45,Female,Kukatpally,5,500.53
C00828,Returning,26-35,Male,Ameerpet,33,407.22
C00829,Returning,36-45,Male,Hitech City,17,528.74
C00830,Returning,18-25,Female,Gachibowli,3,290.68
C00831,Returning,46-55,Male,Madhapur,34,527.8
C00832,Returning,36-45,Male,Jubilee Hills,14,151.82
C00833,Returning,18-25,Female,Madhapur,4,487.28
C00834,Returning,26-35,Male,Gachibowli,39,505.05
C00835,New,26-35,Unknown,Banjara Hills,0,0.0
C00836,New,26-35,Male,Kondapur,0,0.0
C00837,Returning,46-55,Female,Jubilee Hills,31,508.24
C00838,Returning,56+,Male,Kondapur,19,502.56
C00839,Returning,26-35,Male,Ameerpet,27,305.04
C00840,Returning,18-25,Female,Ameerpet,28,453.92
C00841,New,56+,Female,Secunderabad,0,0.0
C00842,Returning,56+,Male,Mehdipatnam,15,277.23
C00843,Returning,18-25,Female,Madhapur,11,234.28
C00844,Returning,36-45,Female,Madhapur,34,394.49
C00845,Returning,36-45,Female,Madhapur,28,290.83
C00846,Returning,36-45,Male,Mehdipatnam,13,163.58
C00847,Returning,36-45,Female,Manikonda,2,457.08
C00848,New,18-25,Female,Banjara Hills,0,0.0
C00849,Returning,26-35,Male,Ameerpet,26,507.6
C00850,New,26-35,Female,Kukatpally,0,0.0
C00851,Returning,36-45,Female,Kondapur,24,318.31
C00852,New,18-25,Male,Manikonda,0,0.0
C00853,Returning,26-35,Male,Kukatpally,35,307.56
C00854,New,18-25,Male,Jubilee Hills,0,0.0
C00855,Returning,18-25,Male,Secunderabad,16,373.39
C00856,Returning,26-35,Male,Gachibowli,36,374.83
C00857,Returning,18-25,Female,Gachibowli,25,729.25
C00858,Returning,26-35,Male,Begumpet,6,159.07
C00859,Returning,18-25,Female,Begumpet,25,346.62
C00860,New,36-45,Female,Kukatpally,0,0.0
C00861,Returning,18-25,Male,Kondapur,20,549.1
C00862,Returning,36-45,Male,Gachibowli,37,588.3
C00863,Returning,36-45,Male,Mehdipatnam,32,297.51
C00864,Returning,18-25,Female,Mehdipatnam,30,521.12
C00865,Returning,26-35,Male,Hitech City,33,120.0
C00866,New,26-35,Male,Ameerpet,0,0.0
C00867,New,26-35,Female,Banjara Hills,0,0.0
C00868,Returning,36-45,Female,Begumpet,6,509.45
C00869,New,18-25,Male,Hitech City,0,0.0
C00870,New,18-25,Female,Begumpet,0,0.0
C00871,Returning,36-45,Male,Begumpet,22,149.15
C00872,New,18-25,Unknown,Kondapur,0,0.0
C00873,New,46-55,Male,Kondapur,0,0.0
C00874,Returning,26-35,Female,Banjara Hills,30,454.27
C00875,Returning,18-25,Male,Kondapur,31,324.45
C00876,New,36-45,Male,Ameerpet,0,0.0
C00877,Returning,26-35,Male,Madhapur,1,405.7
C00878,New,56+,Male,Jubilee Hills,0,0.0
C00879,Returning,46-55,Male,Secunderabad,3,641.94
C00880,Returning,46-55,Female,Jubilee Hills,2,566.8
C00881,Returning,46-55,Female,Ameerpet,17,252.99
C00882,Returning,18-25,Female,Secunderabad,27,594.04
C00883,New,18-25,Unknown,Hitech City,0,0.0
C00884,Returning,26-35,Male,Ameerpet,4,587.05
C00885,New,26-35,Female,Hitech City,0,0.0
C00886,New,26-35,Unknown,Banjara Hills,0,0.0
C00887,New,26-35,Female,Kukatpally,0,0.0
C00888,New,36-45,Female,Ameerpet,0,0.0
C00889,Returning,36-45,Female,Ameerpet,14,242.8
C00890,New,46-55,Male,Ameerpet,0,0.0
C00891,New,36-45,Female,Kondapur,0,0.0
C00892,Returning,46-55,Male,Kukatpally,28,424.7
C00893,Returning,18-25,Female,Banjara Hills,38,446.95
C00894,Returning,18-25,Male,Ameerpet,14,512.84
C00895,New,26-35,Female,Mehdipatnam,0,0.0
C00896,Returning,46-55,Female,Ameerpet,21,559.14
C00897,Returning,26-35,Female,Begumpet,4,447.36
C00898,Returning,18-25,Female,Manikonda,22,297.81
C00899,Returning,18-25,Female,Banjara Hills,27,346.77
C00900,New,18-25,Unknown,Jubilee Hills,0,0.0
C00901,Returning,46-55,Male,Madhapur,12,496.15
C00902,Returning,26-35,Male,Jubilee Hills,17,599.48
C00903,Returning,46-55,Female,Kondapur,29,380.24
C00904,Returning,46-55,Male,Gachibowli,31,390.96
C00905,Returning,36-45,Female,Kondapur,27,647.28
C00906,Returning,46-55,Female,Hitech City,34,824.0
C00907,New,26-35,Unknown,Secunderabad,0,0.0
C00908,Returning,18-25,Female,Kondapur,34,443.64
C00909,New,26-35,Female,Begumpet,0,0.0
C00910,New,18-25,Male,Jubilee Hills,0,0.0
C00911,Returning,46-55,Male,Kukatpally,15,457.76
C00912,Returning,18-25,Female,Hitech City,35,318.76
C00913,Returning,36-45,Male,Mehdipatnam,19,591.57
C00914,Returning,26-35,Female,Madhapur,6,741.12
C00915,New,26-35,Unknown,Kondapur,0,0.0
C00916,New,26-35,Female,Manikonda,0,0.0
C00917,Returning,36-45,Female,Secunderabad,29,354.77
C00918,Returning,18-25,Male,Begumpet,2,258.72
C00919,Returning,26-35,Male,Banjara Hills,16,522.46
C00920,Returning,18-25,Unknown,Gachibowli,36,236.43
C00921,Returning,26-35,Male,Kondapur,1,503.9
C00922,Returning,36-45,Unknown,Jubilee Hills,31,469.56
C00923,Returning,56+,Female,Begumpet,12,514.21
C00924,New,18-25,Unknown,Madhapur,0,0.0
C00925,Returning,46-55,Male,Kondapur,27,437.85
C00926,New,36-45,Female,Jubilee Hills,0,0.0
C00927,Returning,18-25,Female,Ameerpet,25,531.88
C00928,Returning,18-25,Female,Mehdipatnam,38,467.09
C00929,Returning,46-55,Male,Banjara Hills,8,345.19
C00930,Returning,18-25,Male,Kukatpally,7,564.67
C00931,Returning,46-55,Unknown,Secunderabad,15,595.75
C00932,Returning,26-35,Male,Secunderabad,26,591.55
C00933,Returning,56+,Female,Secunderabad,20,324.39
C00934,Returning,26-35,Unknown,Ameerpet,1,486.6
C00935,New,18-25,Male,Secunderabad,0,0.0
C00936,New,26-35,Male,Kukatpally,0,0.0
C00937,Returning,26-35,Male,Secunderabad,24,515.49
C00938,Returning,18-25,Male,Manikonda,3,236.47
C00939,New,36-45,Female,Madhapur,0,0.0
C00940,Returning,46-55,Female,Manikonda,27,575.75
C00941,Returning,56+,Female,Secunderabad,17,321.4
C00942,Returning,36-45,Male,Ameerpet,2,346.75
C00943,Returning,26-35,Male,Hitech City,28,409.84
C00944,Returning,18-25,Male,Jubilee Hills,16,401.36
C00945,New,56+,Male,Kukatpally,0,0.0
C00946,New,36-45,Male,Banjara Hills,0,0.0
